BRAND;"VENDOR CODE";TITLE;QUANTITY;WEIGHT;VOLUME;DELIVERY;STOCK;PRICE,AED;MIN_LOT
MITSUBISHI;'MB160697;"WASHER,FR WHEEL HUB";1;0,047;0,000;"=""3/6""";AB4;21,54;1
MITSUBISHI;'MB160709;"SPACER,FR AXLE CROSSMEMBER";2;0,074;0,000;"=""3/6""";AB4;13,18;1
MITSUBISHI;'MB160850;"OIL SEAL,KNUCKLE";94;0,040;0,000;"=""3/6""";AB4;18,42;1
MITSUBISHI;'MB160942;"FLANGE,FREEWHEEL HUB";1;0,671;0,000;"=""3/6""";AB4;198,55;1
MITSUBISHI;'MB160946;"D/SEAL,F/AXLE HOUSING TUBE";73;0,027;0,000;"=""3/6""";AB4;10,50;1
MITSUBISHI;'MB160948;"COVER,FR AXLE SHAFT DUST";43;0,070;0,000;"=""3/6""";AB4;8,07;1
MITSUBISHI;'MB160950;"PLUG,FR DIFF";4;0,010;0,027;"=""3/6""";AB4;16,66;1
MITSUBISHI;'MB161018;"SPACER,FR DIFF PINION BEARING";2;0,000;0,000;"=""3/6""";AB4;62,10;1
MITSUBISHI;'MB161050;"SHIM,REAR BEARING";2;0,034;0,000;"=""3/6""";AB4;53,03;1
MITSUBISHI;'MB161053;"SHIM,FR DIFF DRIVE PINION RR BEARING";1;0,006;0,000;"=""3/6""";AB4;32,48;1
MITSUBISHI;'MB161069;"PIN,FR WHEEL HUB";2;0,022;0,000;"=""3/6""";AB4;7,96;1
MITSUBISHI;'MB161152;"OIL SEAL,RR WHEEL HUB,INR";1244;0,110;0,000;"=""3/6""";AB4;17,65;1
MITSUBISHI;'MB161571;"STOPPER,RR SUSP SPR";2;0,650;0,000;"=""3/6""";AB4;104,67;1
MITSUBISHI;'MB161960;"BOOT,RR BRK CYLINDERDUST";20;0,000;0,000;"=""3/6""";AB4;11,27;1
MITSUBISHI;'MB162468;"BSHG,GEARSHIFT LINK";160;0,004;0,000;"=""3/6""";AB4;6,86;1
MITSUBISHI;'MB163727;"BSHG,GEARSHIFT LINK";26;0,005;0,000;"=""3/6""";AB4;11,45;1
MITSUBISHI;'MB165135;"BUSHING,HOIST CONTROL LINK";22;0,002;0,000;"=""3/6""";AB4;5,54;1
MITSUBISHI;'MB166084;"D/SEAL,STRG GR SECTO";1;0,012;0,000;"=""3/6""";AB4;36,08;1
MITSUBISHI;'MB166141;"CAP,P/S OIL RESERVOIR";5;0,050;0,000;"=""3/6""";AB4;21,03;1
MITSUBISHI;'MB166508;"O/SEAL,STRG GR SECTOR SFT";8;0,013;0,000;"=""3/6""";AB4;15,67;1
MITSUBISHI;'MB166582;"O/SEAL,STRG GEAR SCREW SFT";1;0,010;0,000;"=""3/6""";AB4;13,54;1
MITSUBISHI;'MB166749;"NUT,STEERING LINKAGE";6;0,034;0,000;"=""3/6""";AB4;7,34;1
MITSUBISHI;'MB170289;"COVER HOLE";2;0,007;0,021;"=""3/6""";AB4;11,85;1
MITSUBISHI;'MB175244;"WASHER,GEARSHIFT CONTROL L";2;0,006;0,000;"=""3/6""";AB4;6,61;1
MITSUBISHI;'MB175324;"BSHG,GEARSHIFT LINK";51;0,012;0,000;"=""3/6""";AB4;7,38;1
MITSUBISHI;'MB176047;"COVER,F/SUSP LWR ARM";3;0,022;0,000;"=""3/6""";AB4;21,95;1
MITSUBISHI;'MB176223;"BRKT,RR SUSP STABILI";42;0,101;0,000;"=""3/6""";AB4;6,64;1
MITSUBISHI;'MB176288;"SHIM,FR SUSP CAMBER";6;0,022;0,000;"=""3/6""";AB4;4,70;1
MITSUBISHI;'MB176289;"SHIM,FR SUSP CAMBER ADJUSTING";2;0,042;0,000;"=""3/6""";AB4;5,58;1
MITSUBISHI;'MB176290;"BOLT,FR SUSP LWR ARM";6;0,143;0,000;"=""3/6""";AB4;13,95;1
MITSUBISHI;'MB176367;"BUSHING,FR SUSP STABILIZER";2;0,036;0,000;"=""3/6""";AB4;10,72;1
MITSUBISHI;'MB176442;"BUSHING,FR SUSP STAB";4;0,040;0,000;"=""3/6""";AB4;35,49;1
MITSUBISHI;'MB181266;PEDAL.ACCELERATOR;6;0,018;0,000;"=""3/6""";AB4;17,65;1
MITSUBISHI;'MB181933;"FILTER,FUEL IN TANK";2;0,011;0,000;"=""3/6""";AB4;18,02;1
MITSUBISHI;'MB185476;"LINK KIT,F/SUS STABILIZER";1;0,057;0,000;"=""3/6""";AB4;23,63;1
MITSUBISHI;'MB185512;"PLATE SET,STRG GR SCTRSFT";1;0,022;0,000;"=""3/6""";AB4;25,07;1
MITSUBISHI;'MB185978;"STOPPER KIT,FR LWR ARM BMP";3;0,253;0,000;"=""3/6""";AB4;77,91;1
MITSUBISHI;'MB190022;"BOLT,BODY MOUNTING";11;0,079;0,000;"=""3/6""";AB4;6,50;1
MITSUBISHI;'MB192348;"HOSE,P/S OIL PUMP SU";2;0,046;0,210;"=""3/6""";AB4;37,91;1
MITSUBISHI;'MB192717;"O-RING,STEERING GEAR,INR";19;0,002;0,006;"=""3/6""";AB4;3,01;1
MITSUBISHI;'MB192820;"O-RING,STEERING GEAR,INR";3;0,001;0,003;"=""3/6""";AB4;4,37;1
MITSUBISHI;'MB193884;"PAD,BRAKE PEDAL";166;0,025;0,000;"=""3/6""";AB4;5,76;1
MITSUBISHI;'MB193954;"PISTON,FR BRAKE CALIPER";2;0,416;0,000;"=""3/6""";AB4;107,31;1
MITSUBISHI;'MB196738;"GROMMET,ENG IDLE CONTROL EQUIP";10;0,002;0,000;"=""3/6""";AB4;3,93;1
MITSUBISHI;'MB198536;"CLIP,SIDE WINDOW MOU";10;0,001;0,003;"=""3/6""";AB4;5,65;1
MITSUBISHI;'MB200979;"NUT,ENG RR MOUNTING";8;0,011;0,000;"=""3/6""";AB4;2,97;1
MITSUBISHI;'MB217819;"CLIP,ASSIST GRIP";2;0,001;0,003;"=""3/6""";AB4;1,91;1
MITSUBISHI;'MB220900;"FILTER FUEL DIESEL";51;0,520;0,000;"=""3/6""";AB4;93,14;1
MITSUBISHI;'MB221633;CAP,RADIATOR;1;0,092;0,000;"=""3/6""";AB4;46,65;1
MITSUBISHI;'MB221725;HOSE,RADIATOR,LWR;1;0,283;0,771;"=""3/6""";AB4;36,66;1
MITSUBISHI;'MB221769;HOSE,RADIATOR,LWR;1;0,475;2,160;"=""3/6""";AB4;38,68;1
MITSUBISHI;'MB222484;HOSE,RADIATOR,UPR;1;0,229;1,040;"=""3/6""";AB4;26,17;1
MITSUBISHI;'MB229024;"SWITCH,STOP LAMP";4;0,035;0,000;"=""3/6""";AB4;26,72;1
MITSUBISHI;'MB238309;"SEAL,BRAKE M/CYL TO";1;0,004;0,000;"=""3/6""";AB4;4,59;1
MITSUBISHI;'MB238735;"BOLT,RR BRAKE";1;0,031;0,000;"=""3/6""";AB4;37,47;1
MITSUBISHI;'MB241229;"SHIM SET,FR WHEEL HUB";68;0,020;0,036;"=""3/6""";AB4;34,24;1
MITSUBISHI;'MB241423;"ARM KIT,STEERING IDLER";1;1,717;0,000;"=""3/6""";AB4;294,08;1
MITSUBISHI;'MB241818;"B/JNT KIT,FR SUSP LWR ARM";4;0,814;0,000;"=""3/6""";AB4;184,64;1
MITSUBISHI;'MB242119;"STOPPER,RR SUSP LWR";1;0,438;0,000;"=""3/6""";AB4;55,64;1
MITSUBISHI;'MB242260;"NUT,FR AXLE CROSSMEMBER";4;0,019;0,000;"=""3/6""";AB4;6,90;1
MITSUBISHI;'MB242716;"PLATE,RR SUSP LWR AR";4;0,030;0,000;"=""3/6""";AB4;9,69;1
MITSUBISHI;'MB243430;"PIPE,TIE ROD END";6;0,210;0,000;"=""3/6""";AB4;112,71;1
MITSUBISHI;'MB243859;"BOOT,STRG SHAFT U/JO";1;0,030;0,000;"=""3/6""";AB4;13,76;1
MITSUBISHI;'MB247387;"CAP,FUEL TANK";15;0,110;0,000;"=""3/6""";AB4;59,60;1
MITSUBISHI;'MB248746;"FILTER,FUEL IN TANK";62;0,017;0,000;"=""3/6""";AB4;9,80;1
MITSUBISHI;'MB248747;"FILTER,FUEL IN TANK";216;15,000;0,000;"=""3/6""";AB4;7,71;1
MITSUBISHI;'MB248923;"CLIP,FUEL TANK";1;0,007;0,000;"=""3/6""";AB4;5,14;1
MITSUBISHI;'MB250693;"BOLT,BODY MOUNTING";1;0,091;0,000;"=""3/6""";AB4;12,99;1
MITSUBISHI;'MB252113;"SUSPENDER,EXHAUST MUFFLER";30;0,241;0,000;"=""3/6""";AB4;39,49;1
MITSUBISHI;'MB253964;"CLIP,FR BUMPER";195;0,001;0,003;"=""3/6""";AB4;2,64;1
MITSUBISHI;'MB256861;"CABLE,PARKING BRAKE,FR";2;0,000;0,000;"=""3/6""";AB4;78,76;1
MITSUBISHI;'MB257094;"W/STRIP,FR DOOR WDO,OTR RH";1;0,209;0,000;"=""3/6""";AB4;23,82;1
MITSUBISHI;'MB258708;"KNOB,FR DOOR INSIDE LOCK";1;0,004;0,000;"=""3/6""";AB4;7,08;1
MITSUBISHI;'MB260676;"CUSHION,ENG RR MOUNTING";1;0,230;0,000;"=""3/6""";AB4;77,47;1
MITSUBISHI;'MB265077;"CUSHION,RR BODY SIDE GATE";2;0,000;0,000;"=""3/6""";AB4;54,35;1
MITSUBISHI;'MB266164;"WASHER,STEERING GEAR";12;0,012;0,000;"=""3/6""";AB4;11,52;1
MITSUBISHI;'MB270012;"CLIP,HOOD LOCKING";52;0,008;0,021;"=""3/6""";AB4;7,08;1
MITSUBISHI;'MB270053;"CLIP,HOOD INSULATOR";119;0,002;0,006;"=""3/6""";AB4;2,61;1
MITSUBISHI;'MB270054;DAMPER,HOOD;1;0,021;0,000;"=""3/6""";AB4;8,95;1
MITSUBISHI;'MB270319;"CLIP,HOOD LOCKING";2;0,002;0,006;"=""3/6""";AB4;2,06;1
MITSUBISHI;'MB270390;DAMPER,HOOD;5;0,033;0,000;"=""3/6""";AB4;8,84;1
MITSUBISHI;'MB270408;DAMPER,HOOD;4;0,025;0,000;"=""3/6""";AB4;5,17;1
MITSUBISHI;'MB270606;DAMPER,HOOD;4;0,009;0,000;"=""3/6""";AB4;5,36;1
MITSUBISHI;'MB270607;DAMPER,HOOD;42;0,009;0,000;"=""3/6""";AB4;5,51;1
MITSUBISHI;'MB275218;"WASHER,BODY MOUNTING";2;0,094;0,000;"=""3/6""";AB4;6,35;1
MITSUBISHI;'MB275630;"CUSHION,BODY MOUNTING";146;0,199;0,000;"=""3/6""";AB4;15,38;1
MITSUBISHI;'MB275632;"CUSHION,BODY MOUNTING";150;0,064;0,000;"=""3/6""";AB4;6,35;1
MITSUBISHI;'MB283143;"GEAR KIT,FR DIFF";1;0,704;0,000;"=""3/6""";AB4;344,50;1
MITSUBISHI;'MB286961;"MOTOR,WINDSHIELD WASHER";1;0,106;0,000;"=""3/6""";AB4;126,43;1
MITSUBISHI;'MB288462;"NUT,ENG SUPPORT ROD";10;0,012;0,000;"=""3/6""";AB4;3,67;1
MITSUBISHI;'MB288653;"NUT,ENG RR MOUNTING";130;0,015;0,000;"=""3/6""";AB4;2,53;1
MITSUBISHI;'MB288654;"NUT,ENG RR MOUNTING";9;0,025;0,000;"=""3/6""";AB4;8,04;1
MITSUBISHI;'MB290013;"OIL SEAL,FR DIFF SIDE";150;0,036;0,000;"=""3/6""";AB4;14,53;1
MITSUBISHI;'MB290729;"COVER,AUTO FREEWHEEL HUB";8;0,185;0,000;"=""3/6""";AB4;63,78;1
MITSUBISHI;'MB292508;DAM,WINDSHIELD;3;0,180;0,492;"=""3/6""";AB4;66,76;1
MITSUBISHI;'MB293356;BOLT,T/F;9;0,041;0,000;"=""3/6""";AB4;9,21;1
MITSUBISHI;'MB294059;"DUST SEAL,KINGPIN";2;0,004;0,012;"=""3/6""";AB4;19,56;1
MITSUBISHI;'MB294430;"BUSHING,FR SHOCK ABSORBER";2;0,000;0,000;"=""3/6""";AB4;10,42;1
MITSUBISHI;'MB294604;"BUSHING,RR SUSP STABILIZER";9;0,074;0,000;"=""3/6""";AB4;18,68;1
MITSUBISHI;'MB295044;"BOLT,FR WHEEL HUB";13;0,144;0,000;"=""3/6""";AB4;15,08;1
MITSUBISHI;'MB295595;"RETAINER,FR BRAKE PA";18;0,008;0,000;"=""3/6""";AB4;15,38;1
MITSUBISHI;'MB297050;"BOLT,FR WHEEL HUB";33;0,033;0,000;"=""3/6""";AB4;10,42;1
MITSUBISHI;'MB297072;"NUT,FR WHEEL HUB";1;0,161;0,000;"=""3/6""";AB4;129,88;1
MITSUBISHI;'MB298639;"CLIP,FR CTR VENTILATION";3;0,002;0,006;"=""3/6""";AB4;2,24;1
MITSUBISHI;'MB302265;"LENS,FR TURN SIGNAL LAMP,R";2;0,181;0,000;"=""3/6""";AB4;38,09;1
MITSUBISHI;'MB303058;"BOLT FR SUSP STABILIZER";50;0,000;0,000;"=""3/6""";AB4;6,31;1
MITSUBISHI;'MB303452;"INSULATOR,FR SUSP STRUT";177;0,570;0,000;"=""3/6""";AB4;29,65;1
MITSUBISHI;'MB303868;"SNAP RING,FR WHEEL HUB";1;0,030;0,090;"=""3/6""";AB4;24,26;1
MITSUBISHI;'MB303875;"OIL SEAL,FR WHEEL HUB";4;0,026;0,000;"=""3/6""";AB4;13,58;1
MITSUBISHI;'MB303958;"NUT,FR SUSP LWR ARM";1;0,025;0,000;"=""3/6""";AB4;2,94;1
MITSUBISHI;'MB304718;"BRACKET,TRACTION HOOK";1;0,000;0,000;"=""3/6""";AB4;61,47;1
MITSUBISHI;'MB308110;"SHAFT,FR DIFF PINION";10;0,715;0,000;"=""3/6""";AB4;72,19;1
MITSUBISHI;'MB308114;"SHAFT,FR DIFF PINION";1;0,380;0,000;"=""3/6""";AB4;113,00;1
MITSUBISHI;'MB308142;"FLANGE,FR DIFF COMPA";4;1,177;0,000;"=""3/6""";AB4;296,13;1
MITSUBISHI;'MB308932;"RING,FR WHEEL HUB BRG LOCK";32;0,085;0,000;"=""3/6""";AB4;42,24;1
MITSUBISHI;'MB308933;"OIL SEAL,RR WHEEL HUB,OTR";2930;0,113;0,000;"=""3/6""";AB4;13,80;1
MITSUBISHI;'MB308963;"PLATE,LOCK,HUB BRG";8;0,154;0,000;"=""3/6""";AB4;63,01;1
MITSUBISHI;'MB308965;"OIL SEAL,RR WHEEL HUB,INR";985;0,226;0,000;"=""3/6""";AB4;23,19;1
MITSUBISHI;'MB308966;"OIL SEAL,RR WHEEL HUB,OTR";787;0,153;0,000;"=""3/6""";AB4;36,59;1
MITSUBISHI;'MB316867;"BUSHING,BRAKE PEDAL";9;0,003;0,000;"=""3/6""";AB4;4,07;1
MITSUBISHI;'MB317677;"CLIP,SIDE AIR DAM";61;0,002;0,006;"=""3/6""";AB4;2,61;1
MITSUBISHI;'MB317746;"CLIP,FR DOOR TRIM";189;0,002;0,006;"=""3/6""";AB4;2,02;1
MITSUBISHI;'MB319927;"CLIP,TAILGATE TRIM";4;0,002;0,006;"=""3/6""";AB4;2,17;1
MITSUBISHI;'MB321885;"DAMPER,TRUNK LID";7;0,003;0,000;"=""3/6""";AB4;3,49;1
MITSUBISHI;'MB322690;CABLE,ACCEL;1;0,000;0,000;"=""3/6""";AB4;109,22;1
MITSUBISHI;'MB325163;"BRACKET,FR LICENSE PLATE";24;0,011;0,000;"=""3/6""";AB4;7,52;1
MITSUBISHI;'MB325298;"CLIP,FR BUMPER";1;0,002;0,006;"=""3/6""";AB4;2,61;1
MITSUBISHI;'MB326033;STOPPER,GLOVEBOX;7;0,007;0,018;"=""3/6""";AB4;3,93;1
MITSUBISHI;'MB326171;"ADAPTER,SPEEDOMETER CABLE";4;0,029;0,078;"=""3/6""";AB4;9,76;1
MITSUBISHI;'MB334180;"SWITCH,PARKING BRAKE";1;0,011;0,000;"=""3/6""";AB4;13,25;1
MITSUBISHI;'MB334330;"RETAINER,FR BRAKE PAD";11;0,004;0,000;"=""3/6""";AB4;15,19;1
MITSUBISHI;'MB334331;"RETAINER,FR BRAKE PA";31;0,004;0,000;"=""3/6""";AB4;15,16;1
MITSUBISHI;'MB334504;"SPRING,CLUTCH PEDAL RETURN";1;0,047;0,000;"=""3/6""";AB4;19,74;1
MITSUBISHI;'MB337442;HINGE,TAILGATE;1;0,355;0,000;"=""3/6""";AB4;77,84;1
MITSUBISHI;'MB337920;"LENS,DOOR LAMP";30;0,014;0,000;"=""3/6""";AB4;8,81;1
MITSUBISHI;'MB338594;"BUSHING STAB";48;0,040;0,000;"=""3/6""";AB4;15,38;1
MITSUBISHI;'MB338595;"BUSHING,RR SUSP STABILIZER";47;0,041;0,000;"=""3/6""";AB4;23,49;1
MITSUBISHI;'MB338596;"BUSHING,RR SUSP STABILIZER";1;0,039;0,000;"=""3/6""";AB4;24,48;1
MITSUBISHI;'MB338614;"CUP,RR SHOCK ABSORBER";1;0,182;0,000;"=""3/6""";AB4;16,99;1
MITSUBISHI;'MB339212;"SHOCK ABSORBER,REAR";1;1,472;0,000;"=""3/6""";AB4;302,89;1
MITSUBISHI;'MB344728;"CLIP,SPLASH SHIELD";4;0,001;0,000;"=""3/6""";AB4;3,34;1
MITSUBISHI;'MB344737;"CLIP,RR BUMPER";5;0,002;0,006;"=""3/6""";AB4;3,63;1
MITSUBISHI;'MB344789;"CLIP,SIDE MOULDING";393;0,002;0,006;"=""3/6""";AB4;2,39;1
MITSUBISHI;'MB347412;"NUT,RR BODY GUARD FRAME";5;0,000;0,000;"=""3/6""";AB4;2,90;1
MITSUBISHI;'MB351156;"SEAL KIT,P/S OIL PUMP";4;0,023;0,000;"=""3/6""";AB4;62,06;1
MITSUBISHI;'MB351632;"CUSHION,STEERING GEAR";5;0,072;0,000;"=""3/6""";AB4;13,91;1
MITSUBISHI;'MB356347;HOSE,RADIATOR,UPR;1;0,000;0,000;"=""3/6""";AB4;31,23;1
MITSUBISHI;'MB356348;HOSE,RADIATOR,LWR;2;0,300;1,365;"=""3/6""";AB4;31,82;1
MITSUBISHI;'MB356382;HOSE,RADIATOR,UPR;4;0,252;0,687;"=""3/6""";AB4;39,75;1
MITSUBISHI;'MB356967;HOSE,RADIATOR,LWR;1;0,264;1,320;"=""3/6""";AB4;43,27;1
MITSUBISHI;'MB358361;"MOTOR,WINDSHIELD WASHER";1;0,096;0,000;"=""3/6""";AB4;206,36;1
MITSUBISHI;'MB361218;"GROMMET,RADIATOR GRILLE";11;0,004;0,012;"=""3/6""";AB4;5,14;1
MITSUBISHI;'MB361578;"GROMMET,SIDE AIR DAM";215;0,003;0,009;"=""3/6""";AB4;3,67;1
MITSUBISHI;'MB365143;DAMPER,DOOR;1;0,002;0,000;"=""3/6""";AB4;2,94;1
MITSUBISHI;'MB367320;"BSHG,GEARSHIFT LINK";3;0,002;0,006;"=""3/6""";AB4;5,06;1
MITSUBISHI;'MB375995;"CLIP,BODY LOOSE PANEL";2;0,003;0,009;"=""3/6""";AB4;2,79;1
MITSUBISHI;'MB378227;"HOSE,P/S OIL SUPPLY";1;0,110;0,500;"=""3/6""";AB4;125,04;1
MITSUBISHI;'MB380805;"SWITCH ASSY,HEATER BLOWER";1;0,066;0,300;"=""3/6""";AB4;111,16;1
MITSUBISHI;'MB382513;"GASKET,FUEL TANK GAUGE";12;0,008;0,036;"=""3/6""";AB4;10,61;1
MITSUBISHI;'MB384532;"CLIP,SCUFF PLATE/batchX46";6;0,003;0,009;"=""3/6""";AB4;2,90;1
MITSUBISHI;'MB387672;"CUSHION,ENG RR MOUNTING";3;0,000;0,000;"=""3/6""";AB4;115,27;1
MITSUBISHI;'MB390037;HOSE,RADIATOR,LWR;16;0,324;1,475;"=""3/6""";AB4;70,28;1
MITSUBISHI;'MB390079;"CUSHION,RADIATOR SUPPORT";1;0,124;0,000;"=""3/6""";AB4;36,48;1
MITSUBISHI;'MB390334;"INSUL,ENG INTK DUCT SUPT";3;0,023;0,000;"=""3/6""";AB4;48,30;1
MITSUBISHI;'MB390901;PEDAL,ACCEL;3;0,084;0,000;"=""3/6""";AB4;40,22;1
MITSUBISHI;'MB390987;"BSHG,ENG IDLE CONT EQUIP";3;0,000;0,000;"=""3/6""";AB4;2,75;1
MITSUBISHI;'MB391231;"HANGER,RR SUSP STABILIZER";2;0,550;0,000;"=""3/6""";AB4;278,44;1
MITSUBISHI;'MB393232;"COVER,R/AXL HSG BRTHR PLUG";9;0,006;0,000;"=""3/6""";AB4;5,54;1
MITSUBISHI;'MB393419;"CASE,RR AXLE SHAFT B";3;0,826;0,000;"=""3/6""";AB4;109,92;1
MITSUBISHI;'MB393470;"BRG,RR DIFF DRV PINI";2;0,703;0,000;"=""3/6""";AB4;75,05;1
MITSUBISHI;'MB393471;"BRG,FR DIFF DRV PINI";3;0,459;0,000;"=""3/6""";AB4;49,29;1
MITSUBISHI;'MB393719;"OIL SEAL,RR AXLE SHAFT,OTR";4;0,027;0,000;"=""3/6""";AB4;7,82;1
MITSUBISHI;'MB393883;"OIL SEAL,FR DIFF SIDE";168;0,038;0,000;"=""3/6""";AB4;10,53;1
MITSUBISHI;'MB393884;"CLIP,FR AXLE SHAFT";3;0,004;0,000;"=""3/6""";AB4;4,88;1
MITSUBISHI;'MB393911;"CLIP,FR AXLE SHAFT";2;0,004;0,012;"=""3/6""";AB4;7,49;1
MITSUBISHI;'MB393929;"OIL SEAL,RR DIFF DRIVE PIN";39;0,035;0,000;"=""3/6""";AB4;15,49;1
MITSUBISHI;'MB393955;"BRG,RR DIFF DRV PINION,FR";9;0,306;0,000;"=""3/6""";AB4;38,83;1
MITSUBISHI;'MB394731;"HINGE,RR DOOR,LWR LH";1;1,166;0,000;"=""3/6""";AB4;362,56;1
MITSUBISHI;'MB394732;"HINGE,RR DOOR,LWR RH";1;1,177;0,000;"=""3/6""";AB4;362,56;1
MITSUBISHI;'MB395102;"BUSHING,CAB FR MOUNT";4;0,025;0,000;"=""3/6""";AB4;19,56;1
MITSUBISHI;'MB395130;"CUSHION,BODY MOUNTIN";131;0,218;0,000;"=""3/6""";AB4;40,52;1
MITSUBISHI;'MB399754;"LENS,FR ROOM LAMP";6;0,014;0,000;"=""3/6""";AB4;8,84;1
MITSUBISHI;'MB400395;"CAP,FUEL TANK";6;0,073;0,000;"=""3/6""";AB4;69,77;1
MITSUBISHI;'MB400461;"GASKET,FUEL TANK PUMP";76;0,020;0,063;"=""3/6""";AB4;11,85;1
MITSUBISHI;'MB400550;"BOLT,FUEL LINE";2;0,012;0,000;"=""3/6""";AB4;2,97;1
MITSUBISHI;'MB400686;"GASKET,FUEL TANK PUMP";6;0,021;0,057;"=""3/6""";AB4;9,14;1
MITSUBISHI;'MB401480;"B/JNT,T/GATE GAS SPRING";9;0,017;0,000;"=""3/6""";AB4;5,47;1
MITSUBISHI;'MB401481;"CLIP,HOOD LOCKING";6;0,007;0,018;"=""3/6""";AB4;4,15;1
MITSUBISHI;'MB401682;"CLIP,HOOD LOCKING";7;0,008;0,024;"=""3/6""";AB4;5,47;1
MITSUBISHI;'MB402060;"DAMPER,TRUNK LID";14;0,007;0,000;"=""3/6""";AB4;4,84;1
MITSUBISHI;'MB402131;"HANDLE,TRUNK LID LOC";2;0,132;0,000;"=""3/6""";AB4;31,20;1
MITSUBISHI;'MB402317;"KNOB,TRUNK LID LOCK RLSE";2;0,035;0,000;"=""3/6""";AB4;5,36;1
MITSUBISHI;'MB402326;"RETAINER,DOOR LOCK CYL";2;0,008;0,021;"=""3/6""";AB4;3,05;1
MITSUBISHI;'MB406419;"GASKET,RR BUMPER BRACKET";2;0,001;0,000;"=""3/6""";AB4;4,37;1
MITSUBISHI;'MB407522;"HOSE,BRAKE BOOSTER VACUUM";1;0,143;0,000;"=""3/6""";AB4;49,07;1
MITSUBISHI;'MB407635;"PLUG,RR WHEEL HUB";281;0,010;0,009;"=""3/6""";AB4;3,05;1
MITSUBISHI;'MB412060;CAP;2;0,000;0,000;"=""3/6""";AB4;11,08;1
MITSUBISHI;'MB412566;"BRG,STEERING COLUMN SHAFT";1;0,021;0,000;"=""3/6""";AB4;24,37;1
MITSUBISHI;'MB415431;CABLE,SPEEDOMETER;3;0,524;0,000;"=""3/6""";AB4;67,93;1
MITSUBISHI;'MB415434;CABLE,SPEEDOMETER;8;0,515;0,000;"=""3/6""";AB4;62,02;1
MITSUBISHI;'MB415435;CABLE,SPEEDOMETER;9;0,558;0,000;"=""3/6""";AB4;85,73;1
MITSUBISHI;'MB415734;"BLADE ASSY,WINDSHIELD WPR";2;0,000;0,000;"=""3/6""";AB4;51,97;1
MITSUBISHI;'MB416320;"LOCK,QTR WDO SLIDE GLASS";1;0,017;0,000;"=""3/6""";AB4;25,58;1
MITSUBISHI;'MB419811;"RUNCHANNEL,QTR WINDOW,LH";1;0,000;0,000;"=""3/6""";AB4;168,16;1
MITSUBISHI;'MB420112;"OIL SEAL,FR AXLE JOINT & SHAFT";4;0,017;0,000;"=""3/6""";AB4;25,76;1
MITSUBISHI;'MB420135;"BOOT,KNUCKLE FLANGE";2;0,312;0,000;"=""3/6""";AB4;227,87;1
MITSUBISHI;'MB420139;"BOLT,FR AXLE";16;0,000;0,000;"=""3/6""";AB4;8,07;1
MITSUBISHI;'MB420155;"OIL SEAL,FR WHEEL HUB";5;0,068;0,000;"=""3/6""";AB4;52,99;1
MITSUBISHI;'MB420157;"SNAP RING,FR AXLE SHAFT";2;0,008;0,024;"=""3/6""";AB4;13,21;1
MITSUBISHI;'MB420180;"HUB ASSY,FREEWHEEL,FR";1;0,000;0,000;"=""3/6""";AB4;1680,82;1
MITSUBISHI;'MB420189;"THRUST WASHER,FR WHEEL HUB";1;0,000;0,000;"=""3/6""";AB4;11,38;1
MITSUBISHI;'MB421096;"HANDLE,RR DOOR OUTSI";1;0,110;0,000;"=""3/6""";AB4;65,03;1
MITSUBISHI;'MB421115;"ARM,RR DOOR CTR ROLLER,LH";3;0,513;0,000;"=""3/6""";AB4;110,98;1
MITSUBISHI;'MB421116;"ARM,RR DOOR CTR ROLLER,RH";1;0,000;0,000;"=""3/6""";AB4;103,75;1
MITSUBISHI;'MB421129;"ARM,RR DOOR LWR ROLLER";1;0,000;0,000;"=""3/6""";AB4;43,42;1
MITSUBISHI;'MB421137;"GARN,RR DOOR CTR RAIL,LH";1;0,000;0,000;"=""3/6""";AB4;13,29;1
MITSUBISHI;'MB421138;"GARN,RR DOOR CTR RAIL,RH";1;0,000;0,000;"=""3/6""";AB4;9,32;1
MITSUBISHI;'MB421444;"REGULATOR,FR DOOR WD";1;1,052;0,000;"=""3/6""";AB4;187,46;1
MITSUBISHI;'MB421447;"HOLDER,F/DR WDO GLASS,LH";1;0,335;0,000;"=""3/6""";AB4;25,10;1
MITSUBISHI;'MB421448;"HOLDER,F/DR WDO GLASS,RH";1;0,337;0,000;"=""3/6""";AB4;24,88;1
MITSUBISHI;'MB421497;"HANDLE,FR DOOR OUTSIDE,LH";1;0,113;0,000;"=""3/6""";AB4;69,51;1
MITSUBISHI;'MB421498;"HANDLE,FR DOOR OUTSIDE,RH";1;0,000;0,000;"=""3/6""";AB4;65,62;1
MITSUBISHI;'MB421933;"BOLT,FR DOOR HINGE";3;0,018;0,000;"=""3/6""";AB4;4,37;1
MITSUBISHI;'MB422172;"REGULATOR,FR DOOR WDO,RH";1;1,617;0,000;"=""3/6""";AB4;211,83;1
MITSUBISHI;'MB422182;"HOLDER,F/DR WDO GLASS,RH";2;0,063;0,000;"=""3/6""";AB4;12,85;1
MITSUBISHI;'MB422186;"HOLDER,F/DR WINDOW GLASS";5;0,196;0,000;"=""3/6""";AB4;41,21;1
MITSUBISHI;'MB428231;"BRACKET,RR BUMPER SIDE,LH";1;0,000;0,000;"=""3/6""";AB4;21,62;1
